sasdate,PC1,PC2,PC3,PC4,PC5,PC6
1961-12-01,0.27230143015983005,-0.11862881230113766,0.06312780299344885,-0.25003727799595776,-0.001236117851162675,0.1605745393928723
1962-01-01,-0.2050381767264445,-0.09861233156105635,-0.0984672721753437,-0.003713297321714293,-0.056301667755450625,0.24916548295452412
1962-02-01,0.6475437740659875,-0.020362035183344798,0.0063415556854803535,-0.19806866438966064,-0.023622090514699035,0.12449024035274658
1962-03-01,0.15175688691507278,-0.12972803962580698,0.1845321745550444,-0.1030343797169568,-0.004323439518261478,-0.066564698927144
1962-04-01,0.3320644178390799,-0.11364923473143737,0.1403105003139992,0.02126322570006145,-0.10984595324883834,0.08491980532261395
1962-05-01,-0.09038449914356111,-0.06890496920584631,0.08944282487265344,-0.06995739484273825,-0.042013291829541936,0.1031014032332869
1962-06-01,-0.24008496874978388,-0.022655852668403413,0.30084747518567023,0.10228132109995597,-0.045272252207657765,0.19275623404943595
1962-07-01,0.2423806918491362,-0.1439432095631878,0.07803418783898126,-0.1978264669078657,0.013964018948579321,0.03153608697663959
1962-08-01,0.02409159350328475,-0.09079544242258945,-0.24056597181894637,0.13803813563453401,-0.004766969789509079,0.1610510397962532
1962-09-01,0.24029276535249908,-0.1029242811275505,-0.12088968707058326,0.0035270164045435263,0.06190616895883195,0.16762672155830746
1962-10-01,-0.1323937553356413,-0.08345900509489912,0.5439921558144677,-0.10210773450492086,-0.08725284262069227,-0.30417450739693075
1962-11-01,0.1076205222351887,-0.08177354138909512,-0.20411406247141822,-0.016952114447592537,0.06187303374238077,0.05496783122784768
1962-12-01,-0.12426023523794558,-0.11667918778686166,0.11677067293206998,0.012114625439055688,-0.004320926301289575,-0.1053031100369599
1963-01-01,0.2097800890073034,-0.07005736942073396,-0.18493777104577291,-0.045154790118123095,0.08018763456490008,0.030205207838139354
1963-02-01,0.25681726291356527,-0.11075409087740272,0.0319173232109135,-0.02938184138932396,-0.01958014017379318,-0.023093733652090255
1963-03-01,0.21467338244701045,-0.18983501612719875,0.15498685472773363,-0.00915868556199253,-0.016032869555167497,0.012332607576230625
1963-04-01,0.49244619228440256,-0.10250484767538313,0.09268998497199755,0.014767951280650431,-0.07586884607050483,0.04156484083231666
1963-05-01,0.1495355905679183,-0.12878615109402383,-0.05045165801089333,-0.0014858922895387954,0.10736624864808963,0.08861070944121162
1963-06-01,0.12126538130379287,-0.1947769889435535,0.0023036288403271697,-0.0048332601685620105,0.018519450249097198,0.17388542963578035
1963-07-01,0.10564281949289252,-0.13841703658312796,0.07165586012078631,0.0696579338592853,-0.03757156098816867,0.08715773983792259
1963-08-01,0.1908922137000555,-0.16497185991849994,0.08041930904929478,0.08167512770414166,0.032103139417891155,-0.04043671552858821
1963-09-01,0.24809775429234013,-0.2151633104075679,0.25444125165969506,0.015166871760730947,-0.03950659262293005,-0.02790217023161432
1963-10-01,0.47941892381200196,-0.1158840250129871,-0.03969943162113173,0.13639788356082463,0.07182833896284645,0.1709466793544626
1963-11-01,-0.09180465111941258,-0.10185622886891685,0.15232849915212757,0.08048119342761213,0.03675999976903494,0.11379762287454173
1963-12-01,0.18978008599445242,-0.1632301576990407,-0.016746802874189285,0.015384481003226303,-0.003958755952141997,0.11018392931004571
1964-01-01,0.361705768412466,-0.12804188629539376,0.0555109954687495,0.018243794900340567,0.0656882395578899,-0.08572752335678036
1964-02-01,0.3775758012156846,-0.19145060258694382,0.21261160668508183,0.04312638698713414,-0.05998811801535668,0.030591709217140543
1964-03-01,0.0842180585928895,-0.1630473045944906,0.02515271199732611,0.14262457769176842,-0.04332138207255371,0.15365513443088627
1964-04-01,0.47425597342662285,-0.1275731064833568,0.11876067874773752,-0.24358237162916196,0.15430548567220836,-0.03313784351172781
1964-05-01,0.3930288100798823,-0.0882273771531372,0.055734083067527994,-0.020112147674294898,0.001843348975505699,-0.040585433955417236
1964-06-01,0.09763989005382528,-0.13516065086129758,0.011138831490163618,0.08208281091877354,0.028969509797223108,0.14933596301462007
1964-07-01,0.5135452902274111,-0.08100669315241721,0.0679045732397279,-0.07101246164664993,-0.040548084499343065,-0.023251845697348252
1964-08-01,0.20773740962042506,-0.20968098403035837,0.19005468230149727,0.057374612243259036,-0.004595340180177834,0.14005751729125523
1964-09-01,0.31702059346328615,-0.19488466775318902,0.05538450243725421,0.083548443338786,-0.016603117455733448,0.18183400009775966
1964-10-01,-0.5713277352316047,0.1342661122232609,-0.031611072683770905,0.3092494781605157,0.054334433471854134,0.06371101807286066
1964-11-01,1.1641383320977163,0.32565177412591784,0.07970601104736919,-0.2753545823911766,0.1836303612304969,0.0625287260467247
1964-12-01,0.7232356886175366,-0.022519559578558626,0.09664406182467289,-0.12299590424056851,0.12286702608557917,0.03287955034502836
1965-01-01,0.40515790051747136,-0.20126111192683294,0.08966175607285262,-0.04755045337329919,0.04183868558060826,0.02267744842497442
1965-02-01,0.284793893898985,-0.055033156678378624,0.09166710477299556,0.054925666031960974,-0.020308046151135913,-0.13445786975158303
1965-03-01,0.5063796949508416,-0.19945236323144105,0.1328019973630963,-0.017980350298747005,-0.0022784693192371345,0.12522408941877136
1965-04-01,0.3075079577569954,-0.16783275172973905,0.025979745151912495,0.1620152093038743,-0.026469543767255035,0.05727374107540752
1965-05-01,0.3958837895607017,-0.1993291567116652,0.08491742678939118,0.0660555900186524,-0.035041653286698726,0.04188016066035614
1965-06-01,0.2389338295074575,-0.12386529768713753,0.09170576174117918,0.12616623295045212,0.04559809971648038,0.10676335859522343
1965-07-01,0.4808959525718726,-0.2043126123168111,0.3648629077847644,-0.06221803593651389,0.016857819040717422,-0.16873767506936274
1965-08-01,0.18233447301507297,-0.1553027128791881,0.02619621846314578,0.14142042054713358,-0.026487236623338246,-0.0152249449937702
1965-09-01,0.43061401034325414,-0.13431589645006825,-0.001362563507828897,0.010421627981875948,0.08137410268764884,0.08681960506592849
1965-10-01,0.561893991169669,-0.11665982131680892,0.07661660452102678,-0.004248104926285703,0.009301858563214338,0.05121758817696604
1965-11-01,0.4284142825320035,-0.17573323568950616,0.0893041862530183,0.040588761293092405,-0.04428651748083286,0.04998855144421261
1965-12-01,0.6630501619156218,-0.1034650416436093,0.0730364629856933,0.06899341374794134,0.008477048458567208,0.2281193514775064
1966-01-01,0.3920981293566612,-0.2096536013466689,0.2357676152885075,-0.08269692299620478,0.06411576728285386,-0.0413941615158761
1966-02-01,0.39395558940644904,-0.20839680685457995,-0.08832006364566203,0.08488205514037488,-0.019758137904259992,0.29512012308065805
1966-03-01,0.6153108114814922,-0.13818461299607865,0.3318817510363666,-0.09865906160412095,0.09306264445109823,-0.03981535982944486
1966-04-01,0.2736783044296762,-0.13115392581746504,-0.031228381653315252,0.06828506375184115,-0.051587577581749915,0.15721293776373002
1966-05-01,0.0944726421980564,-0.23109958362745484,0.3741423950116633,0.13182165966852463,-0.03177861356805123,-0.0955826259880741
1966-06-01,0.43796515523501683,-0.19100272785159714,0.12456933457424403,0.11967104838007474,-0.04842119335989664,0.04125625773651303
1966-07-01,0.1249914927580551,-0.23125657870453628,-0.019050245602456935,0.1872531580573258,0.011051026723065287,0.09007353916103582
1966-08-01,0.12215057767639828,-0.10666691859416987,-0.04718338318153466,0.11639770817194606,0.0452713531590189,0.07194190113654964
1966-09-01,0.04702197242873143,-0.10208630346539001,0.20997292163088832,-0.19484871009555388,-0.004433906086685457,-0.13788345723005566
1966-10-01,0.09850666937102986,-0.06960996360047676,-0.012634770710337667,-0.17829511641593723,-0.05941174817300133,-0.2163730015530773
1966-11-01,-0.25853829398216893,-0.07999818176151413,-0.014104815070147988,0.11068113093556842,-0.06127558550141504,-0.20670948678567244
1966-12-01,-0.22384900130515226,0.017512730076678612,0.04353852549256002,0.03976761725945057,-0.028969209127199996,-0.20246045446511218
1967-01-01,-0.04425538808751987,-0.07828711379215716,-0.03590288282772875,-0.038634330583216046,-0.03092602028582055,-0.23408520459541715
1967-02-01,-0.5265404221379689,0.06244782557861914,-0.2542296111959403,0.21751768292600096,0.04062710814241846,-0.09797730750835724
1967-03-01,-0.2774667164679845,-0.020383444498292196,0.011283704547864992,0.054491178340845686,-0.05540042084810583,-0.1994012536963345
1967-04-01,-0.04284565967667111,-0.05815498939977026,-0.1621885213048103,-0.1753189531505797,0.03599019306114784,-0.12645985966797335
1967-05-01,-0.21831369631338432,-0.05244868672568174,-0.018679394428503016,0.1417453467352958,-0.05497618452501177,0.09165116806777052
1967-06-01,0.11175678176157257,-0.10905778623822028,-0.13626273876784764,0.08643772414632353,-0.015364073255862755,0.18278397977999977
1967-07-01,-0.010636043657885548,-0.17893952783502778,0.13083005942602396,-0.0753429153907697,-0.10319773781473444,0.17905638697875312
1967-08-01,0.6908864136984495,0.03179890297796293,-0.005220433663811339,-0.2842214407628848,0.10966619358973904,0.08826487809761187
1967-09-01,-0.03632314963879764,-0.12604041823824746,0.040824893574851244,-0.0801686062966036,-0.04987735611817732,0.0993661782292353
1967-10-01,0.10336838398329026,-0.13361305603733084,0.10529468437446184,-0.20901917782386847,-0.05382759221598686,0.14019923216610103
1967-11-01,0.9463969608179338,0.10099214424173988,0.08510962179338014,-0.21868327956723854,0.059749053202135076,0.20495763671382405
1967-12-01,0.5692777175326164,-0.07261361695895073,0.13614402943991233,-0.26594015824743233,-0.026302933205202852,0.0662691057108503
1968-01-01,-0.4099610069398593,0.018244086583232375,-0.1613466454923648,-0.08556228155722055,-0.02803485675266427,0.04009485569061428
1968-02-01,0.4720446222526739,-0.15275689792511116,0.1579939500805143,0.09669944362065229,-0.15418550951815285,0.1542462735831249
1968-03-01,0.26153456928756863,-0.2004205978692353,0.13095887478087676,-0.05323224223357087,0.022467360897558044,0.07626538869603956
1968-04-01,0.21114288892518118,-0.27443289552916084,0.13181310837117313,0.19134647922894477,-0.025216451392811146,0.06912694823198685
1968-05-01,0.4144429698065668,-0.14920712490398685,0.11445981557785523,-0.014577352937469078,0.16263435609158497,0.004610538377742624
1968-06-01,0.18104676005796613,-0.1111784813219763,-0.13100396832360645,0.22993213857693787,0.07028387543234527,0.04049821672555379
1968-07-01,0.07236467518511416,-0.14543159302064038,0.07916106052665678,0.20341360056742255,0.013624391395303543,-0.20505530751900083
1968-08-01,0.16748689373861167,-0.21822353983190962,0.09526766663051696,0.3033691819623799,0.05368053410803653,-0.11020225688519913
1968-09-01,0.26344964292490247,-0.20037335000080328,0.10805663759915159,0.13092854375001833,-0.0241925774184907,-0.04263690278615857
1968-10-01,0.397836254348424,-0.11732674306273942,-0.015774837658938536,0.21548708240599135,0.0324152844397999,0.05680637062594866
1968-11-01,0.47541743904703665,-0.21783182698868925,0.16668092737881343,0.08763921530994222,0.08375751956257615,0.04701192817314762
1968-12-01,0.15665648064047538,-0.2352450772976707,0.2423024216608151,0.18382891324171102,-0.03405817758831849,0.08206624566966438
1969-01-01,0.31087947250550996,-0.24116220202005162,0.058689589824195844,0.20998300376474438,0.08002525325879442,0.20504607763096047
1969-02-01,0.42567088904098277,-0.15934699727608162,0.11384698987572082,0.22528985097294268,0.08199004680585817,-0.037717112339214216
1969-03-01,0.32386152683154873,-0.1732109212420374,-0.07864961049505567,0.3288188945756517,0.07098911875098711,0.22123381016623217
1969-04-01,-0.019748396072261604,-0.1958786480723556,0.24349679057042212,0.4738050048184317,0.08267854808870993,-0.28914022452193117
1969-05-01,0.033614329763604074,-0.23651267699689982,0.15475649233001956,0.8033806014775994,0.18274919019116093,-0.3328571576128553
1969-06-01,0.3458130069692723,-0.23202712141492018,0.05950951338260016,0.8082452794619442,0.16931892406080426,-0.0043870110611535975
1969-07-01,0.12789123841331915,-0.19698772098559528,0.23448383615070043,0.3703865978216527,0.14412188752704114,-0.19875440655812704
1969-08-01,0.17651523712550812,-0.19376699805135442,0.07595815411573367,0.6158126682256004,0.17149058324185654,-0.31493888137044923
1969-09-01,-0.1693197412971783,-0.1445869109333563,-0.07012962896670723,0.5970660016346001,0.18331701177908055,-0.21744043396480234
1969-10-01,0.036958648553206595,-0.16755634967407507,0.0342080328435639,0.5509936504902939,0.1052678871110567,-0.2116556979368897
1969-11-01,-0.40248115263189105,-0.041775125512391854,-0.16159209035709832,0.5686226586579102,0.12119294779074773,-0.16230287866735182
1969-12-01,-0.06703800265129677,-0.15823534759232966,0.13242760826487462,0.5015159226906358,0.10757583580761292,0.05035047406217081
1970-01-01,-0.8309528049980804,0.3132314185937061,-0.13324401316813264,0.6805610426379536,0.1902879138470565,-0.16059467467372354
1970-02-01,-0.23062160125879447,-0.02183724711146986,-0.059714550516523475,0.5208179379877451,0.15018653225229625,-0.5416181861481317
1970-03-01,-0.4101511523298969,0.07643629173569078,0.01700590224871561,0.3476756620204805,0.06774428973959687,-0.3882826545655796
1970-04-01,-0.4993914164432773,0.05015478870460449,-0.24130003187450974,0.5446549596729678,0.17864126052736012,-0.14311669737329452
1970-05-01,-0.4261546317582038,0.07515512733800614,0.26672028099242084,0.1831296259350027,0.03167280570040905,-0.04295402777112871
1970-06-01,-0.3056305153933289,0.009670735306332808,-0.16899833110045798,0.18503006966758898,0.07735126029892357,-0.03525001416035614
1970-07-01,-0.05075761532564513,-0.08152211468360077,0.05764481240849884,0.09635229628385872,0.02963984108935704,-0.08020520366612466
1970-08-01,-0.4998897045861866,0.09289594976435422,-0.010534885463898625,-0.01789230619659989,-0.016944369905425964,-0.11566925914069748
1970-09-01,-0.45495712177032716,0.05975405791719131,-0.44285610164740835,0.17034931146047572,0.060305489035048294,0.11741323062023741
1970-10-01,-1.1041193961297613,0.6086583470429573,-0.4713123141987838,0.43772953627143696,0.2118702278170792,-0.09332302106776968
1970-11-01,-0.6889479640808327,0.2190100755000252,-0.06911851219238407,0.2077813904829424,0.04546784578823929,-0.24357097703957725
1970-12-01,1.2033578403938903,0.5802071462977816,-0.07378849573898713,-0.4543383460614015,0.5581743368088011,-0.37697438090040075
1971-01-01,0.21733596710628938,-0.07489807543719602,0.05489840820343384,-0.23313922350146854,-0.016904702842240885,-0.23857779080269428
1971-02-01,-0.15321626537336733,-0.05489529026189442,-0.13013127960672272,-0.09510524044138066,-0.018901974532819343,-0.11798449965113232
1971-03-01,-0.11178712250469365,-0.08118805903605322,0.015482129089468893,0.08042751221356648,0.0244878832023386,0.031896544198785036
1971-04-01,0.409253074832061,-0.1645109592480789,0.05707750316218762,0.06020472169665283,0.00853221493837104,0.22550926485512263
1971-05-01,0.38717040723385965,-0.2241510702313581,0.09751043963647323,0.16569108433918417,0.03180913516266602,0.38283566372181094
1971-06-01,0.176858046479203,-0.2186006633510427,0.08229757952714774,-0.017940994959384605,0.07354645777842067,0.17915408941147
1971-07-01,0.1101403934483363,-0.15418677781429718,0.2617452249892923,0.1209914674199596,-0.0024211023820791405,0.1676338086154585
1971-08-01,-0.03009943348753719,-0.1531437541020376,-0.014136264913367924,0.3844780214078495,0.04491151837979232,0.10474468601225462
1971-09-01,0.5477249974876839,-0.1111611155999666,0.23938831488221968,-0.004852495720902884,0.21374799158470523,-0.19235643552953907
1971-10-01,0.3322908172539139,-0.11084953816213874,0.006130297347071875,0.10399196032159354,0.11983275558852731,0.008608302073409815
1971-11-01,0.3217869771150021,-0.12382825587555334,0.10878857968165848,0.23157104625136715,0.06677117803440319,0.00040168906195534477
1971-12-01,0.5378094302981349,-0.13922305210542432,-0.028687744289354448,0.058300376902595125,0.03133547454710048,0.19383470741548509
1972-01-01,0.9260291841330232,0.08014517901524867,0.1867055050526341,-0.1838737232953482,0.11707052416542443,-0.00045745319147508294
1972-02-01,0.5128768111955955,-0.15783010682495816,0.019886598546530805,-0.028049781770572085,0.038280384141041145,0.2560129036233076
1972-03-01,0.5718813701641535,-0.2121943180806444,0.35333777298768143,-0.02780275370629857,0.03706654230156071,0.09812276939550484
1972-04-01,0.546957082437521,-0.1999689252910663,0.11883480824867809,0.034517976683361866,0.04083111197421733,0.28582570059418744
1972-05-01,0.32435327054910396,-0.22877759823093496,0.07669549408944741,0.2262505308709624,0.014955219355185768,0.20869842408641398
1972-06-01,0.3420262912629118,-0.25456419822836945,0.2220259945261136,0.18990921704536307,0.019735719130443218,0.17029188346644897
1972-07-01,0.019692334905332582,-0.17115217722726303,0.01483891456297903,0.18207820407701528,0.0430492065817616,0.23896740519469106
1972-08-01,0.8650111743695633,-0.04327727111109948,0.2160684438493152,0.02520180815721734,0.1500404765692688,0.04612630964913964
1972-09-01,0.5501768850231462,-0.22349956178790417,0.03554526613635484,0.1556546058788515,0.14680905011945208,0.40486548632580877
1972-10-01,0.7179411454998128,-0.1525600668680877,0.4194845053311842,-0.08163110039147255,0.1663613986665444,-0.038185600800408656
1972-11-01,0.7494644250173897,-0.07500383703033119,0.005041380624288709,0.15332390920312738,-0.009697761778816146,0.25855670277126136
1972-12-01,0.7298252234990613,-0.14850218851925026,0.2007566620831747,0.13604162484233998,0.041814375827676095,0.1740434104136795
1973-01-01,0.5903887412767941,-0.27195353454032334,0.20886045723312766,0.27329328908133843,0.1299735113398902,0.3362001787274502
1973-02-01,0.8718922457934644,-0.11127910521266217,0.08909671007622692,0.4345015278442419,0.20094969439614058,0.30010102873451017
1973-03-01,0.4103253974186355,-0.2887937061211524,0.027082407606517978,0.5967865899616515,0.09310283756423797,0.32389265848556037
1973-04-01,0.02465239403186876,-0.22970785627277798,0.3955727352948512,0.4503319613354321,0.08209044642774271,-0.014389203552763212
1973-05-01,0.3182124637529947,-0.25868811190896407,0.22169946081548494,0.5240526596005054,0.17821407633673375,-0.036859394700455635
1973-06-01,0.30453177978772733,-0.3060526053452225,0.15947528183209375,0.7121730432232726,0.14198084530164076,0.12091975334134263
1973-07-01,0.173790214817929,-0.343533980807599,0.5963094681608814,0.7449839515345684,0.23903944288709741,-0.4246529185819145
1973-08-01,0.14981181813340352,-0.15570199474115887,-0.8310882238161758,1.3326620146526975,0.10079520006192809,0.9517011504647066
1973-09-01,-0.032867749883477314,-0.1038046344333401,1.0319083492582901,0.34737864961568765,0.14693184084311028,-1.3982979569046827
1973-10-01,0.38863872666772464,-0.003409372505983755,-0.2099761486120084,0.7765299657390251,0.21427655499825907,-0.5100682394706857
1973-11-01,0.2957786711763262,-0.18247520896916197,0.048935406708629094,0.9491947155443826,0.200035989069485,-0.11513503716763673
1973-12-01,-0.36415501915818044,0.012493795195918004,0.26939383143727597,1.0722530189263768,0.2651834416747438,-0.22536144315672058
1974-01-01,-0.2479498698856557,-0.14026587787353872,-0.2448069709445856,1.0377841653748383,0.25249787334158835,-0.06228349735546525
1974-02-01,-0.22574583409685275,-0.09336859702795305,-0.08252723623719735,0.8707313703717023,0.22675746675434655,-0.4253351924594144
1974-03-01,0.05208924706720002,-0.2397090762871146,0.06720351817498128,0.5613037031739221,0.22669700880706456,-0.128082404778688
1974-04-01,-0.14607609225342497,-0.1822210761072125,0.44999653160118563,0.812296574158076,0.17377988596059724,-0.41689126150005573
1974-05-01,0.2772246182827205,-0.19752393325502504,-0.18779610243337086,0.9662254489857273,0.30971566549957563,-0.11267979146853774
1974-06-01,-0.31707700136632855,-0.08968032656590157,0.2964547066191759,1.1652415114909132,0.3229535013916286,-0.9405354075941761
1974-07-01,-0.2308680683559245,-0.13397291203968265,0.02812748955521836,1.668346889026602,0.42416915978075204,-0.6270577646079867
1974-08-01,-0.3844429946491552,-0.07229460109679645,-0.3220903841403027,1.0777367853655995,0.33256937883648746,-0.18776105072855045
1974-09-01,-0.7714672844887281,0.33588995887257533,0.4207638883351354,1.0482109953238548,0.19034063265515075,-0.706441259644722
1974-10-01,-0.8216050537658469,0.2661694920783763,-0.08979922695841731,0.6848881628104765,0.16559295160922188,-0.9012742527947633
1974-11-01,-1.741836758934169,1.263334340574756,-0.6664322870383099,1.091761439433828,0.40501393368256955,-0.6968229602735146
1974-12-01,-2.29429774407332,2.405823238202129,-0.4415136729651135,1.091595122483143,0.28574710377593127,-0.439206846133199
1975-01-01,-1.6546212526400308,0.905954752832949,-0.8664220196548706,0.22217486474845194,0.0428927055651902,-0.8434974019927147
1975-02-01,-1.7917277692130171,0.9334788445654247,-0.9631541445203295,-0.03954673407235387,0.03467429940691026,-0.8929652178207865
1975-03-01,-1.2010924077935714,0.5620057846640137,-0.3584300362717895,-0.2746374428445726,-0.08405315482121242,-0.1478838967961563
1975-04-01,-0.24527805383478912,0.10374122532738005,-0.2995922714611382,-0.5458376611740241,-0.04017389499785736,0.014637709733076532
1975-05-01,-0.15685390539521332,0.11044935099190452,-0.17850178573075745,-0.3887067815751462,-0.08088248834465728,-0.25617506359057535
1975-06-01,-0.017315856946091206,0.05914611535074082,-0.4269142159755916,-0.45209478979313633,0.015801415279973606,-0.03753591835007535
1975-07-01,0.677160337836555,0.09350453611754127,-0.16868322237142377,-0.1917955896264326,-0.04579763668797555,0.30147390438064187
1975-08-01,0.3979005472438301,-0.10260671519016318,0.44894329102176783,-0.40393690250993375,-0.21065270069554307,-0.03925566552952002
1975-09-01,0.4179931471285178,-0.0017448151339263301,-0.10121087123886376,-0.36722622914133296,0.09240196192261084,0.16005315966930725
1975-10-01,0.1282209476447335,-0.08871741338187088,0.023728594852018028,-0.24346804031625435,-0.10619798840060837,-0.07187307151656927
1975-11-01,0.016229804510405423,-0.011309709302371091,-0.11998333972655319,-0.3294692659845257,-0.06039595852353856,-0.032108073561036905
1975-12-01,0.5506495440175195,0.021450936597988746,0.1545391057510074,-0.43839853890320385,-0.02036231162206175,-0.006399405555912423
1976-01-01,0.7088562860631665,0.12510930713481572,-0.0019771639680194997,-0.3598642872298256,-0.12418527892089201,-0.2092489251685542
1976-02-01,0.5064565382363422,-0.10688365323584918,0.14725474214473866,-0.32195609681539916,-0.1551913081266062,0.007129373517708388
1976-03-01,0.2064135750721988,-0.12940050366753836,0.03908703115172346,-0.20860061532545224,-0.10939684910302949,0.16597824407604325
1976-04-01,0.21248385621927368,-0.11439089762940159,0.014392965753386304,-0.12248307349365023,-0.13266930198719162,0.11419523601567869
1976-05-01,0.1375292943378079,-0.20175212077295457,-0.06291993490172262,-0.13609076496035394,-0.03970911173206124,0.3031877251678591
1976-06-01,-0.00618124449149924,-0.08227318899218186,-0.0972725919686386,-0.13236971786303917,0.05238338985881215,0.052804859338333836
1976-07-01,0.16237102404797976,-0.13978591936041357,-0.006079174219126248,-0.12776974224251259,-0.04663733805089339,0.010266640620329412
1976-08-01,0.14253522013881742,-0.0674253215925804,0.043886929140983875,-0.16217793523793558,-0.01092487080926851,0.029852193573212605
1976-09-01,0.1981938625072839,-0.21114712318590736,0.01938927744528869,0.036175062834206594,-0.024257911093113933,0.1515494878333733
1976-10-01,-0.16082978922532848,-0.05496513649842228,0.12031063647151444,0.03314693201574358,-0.021189663186023087,0.024450915749852507
1976-11-01,0.6174573232726791,0.005330951451026572,0.15770822087433728,-0.20376834172897035,0.08898826487666078,-0.08992719229863179
1976-12-01,0.5018291604540971,-0.016057972181086767,-0.03298161476140466,-0.1277470042078066,0.07117119367886526,-0.07120866522180379
1977-01-01,0.0706355529919973,-0.24466046657809354,0.05053987740682691,0.07486572819985376,-0.023279186344441937,0.20899066955859055
1977-02-01,0.721471714697171,-0.02122571497310505,-0.06422367454331623,-0.02066178706321394,0.051202663038271826,0.32511715483646897
1977-03-01,0.6521444226635789,-0.16559228364776912,0.3790039151760501,-0.1412197401378703,-0.07931352575741699,0.073176184261569
1977-04-01,0.5054927998129989,-0.1955260947706337,0.13619218293531113,0.0045383256152595015,-0.005130177996571088,0.21559540061675186
1977-05-01,0.49198137446623846,-0.21485967655261126,0.24562567099707455,0.06654159805804394,-0.03495536640288745,0.11073898459214632
