strategy,family,mode,l_value,forecast_mode,control_group,comparison,mean_return,gross_mean_return,volatility,sharpe_monthly,sharpe_annualized,sortino_monthly,sortino_annualized,avg_drawdown,max_drawdown,positive_return_pct,cumulative_return,avg_monthly_turnover,annualized_turnover,mean_transaction_cost,total_transaction_cost,cost_drag_mean_return
ridge_lns_l2,ridge,lns,2,soft,treatment,ridge_vs_random,0.004149116546086641,0.007222473664927775,0.03979322522346385,0.10426690781626158,0.3611911637717311,0.16334893501529502,0.5658573096175156,-0.2039295557484053,-0.5771750512107063,0.5379061371841155,1.5341728891297914,1.5366785594205672,18.440142713046807,0.003073357118841134,0.8513199219189942,0.0030733571188411345
ridge_lns_l3,ridge,lns,3,soft,treatment,ridge_vs_random,0.003919987047150316,0.006766191157363685,0.038591598264569794,0.10157617780627606,0.3518702015982406,0.16085831753804186,0.5572295575918725,-0.19860798066895227,-0.5413948962246908,0.5415162454873647,1.4113282010852153,1.4231020551066846,17.077224661280216,0.002846204110213369,0.7883985385291032,0.0028462041102133686
ridge_lns_l4,ridge,lns,4,soft,treatment,ridge_vs_random,0.003708496128624762,0.006339141258237745,0.03810967822910178,0.09731113724788247,0.33709566771128135,0.15132462121627993,0.5242038647654242,-0.19894019565651244,-0.5638509612559277,0.5379061371841155,1.2848582250047653,1.3153225648064912,15.783870777677894,0.0026306451296129823,0.7286887009027961,0.002630645129612983
ridge_lo_l2,ridge,lo,2,soft,treatment,ridge_vs_random,0.011604330241016416,0.014582547959813933,0.04551469025267437,0.2549579086794854,0.8832001032487495,0.4418585475934766,1.5306429083809845,-0.056341002255481894,-0.3823227291565999,0.6353790613718412,17.46681473983263,1.4891088593987594,17.869306312785113,0.002978217718797519,0.8249663081069127,0.0029782177187975163
ridge_lo_l3,ridge,lo,3,soft,treatment,ridge_vs_random,0.011775444808209379,0.014576558617769197,0.0443991848868474,0.2652175898773691,0.9187406814571368,0.4689535255470107,1.6245026652719439,-0.05678023376733187,-0.3882612754266497,0.6462093862815884,18.630642400979227,1.4005569047799094,16.80668285735891,0.002801113809559818,0.7759085252480696,0.0028011138095598177
ridge_lo_l4,ridge,lo,4,soft,treatment,ridge_vs_random,0.011368170140020934,0.01403571011213484,0.043668891547353025,0.2603265101815943,0.9017974843832359,0.45121770153899166,1.563063968679966,-0.05484154301255475,-0.3838682197498057,0.6353790613718412,16.697024383214636,1.333769986056952,16.005239832683426,0.0026675399721139046,0.7389085722755515,0.002667539972113905
ridge_los_l2,ridge,los,2,soft,treatment,ridge_vs_random,0.004015478952746069,0.007253260195130959,0.049084110119347976,0.0818081237081091,0.2833916534686499,0.12442466507723686,0.43101968325703033,-0.23822934773502755,-0.6663077353609724,0.5379061371841155,1.1801266159314556,1.618890621192445,19.426687454309338,0.0032377812423848903,0.8968654041406146,0.0032377812423848903
ridge_los_l3,ridge,los,3,soft,treatment,ridge_vs_random,0.004182883062419703,0.007228977137253933,0.045773009580987956,0.09138317756927838,0.31656061301415744,0.14157918395902955,0.4904446798223595,-0.22646462534491124,-0.6182970246800065,0.555956678700361,1.3853966222704814,1.523047037417115,18.27656444900538,0.0030460940748342305,0.8437680587290818,0.00304609407483423
ridge_los_l4,ridge,los,4,soft,treatment,ridge_vs_random,0.0033392637665970327,0.006256844856786192,0.043371317305219995,0.07699244510138807,0.2667096534291233,0.11607104367142353,0.40208188985290305,-0.24029999698504287,-0.6645047266364892,0.5379061371841155,0.9436470296755861,1.4587905450945784,17.505486541134943,0.0029175810901891563,0.8081699619823963,0.002917581090189159
ridge_mx_l2,ridge,mx,2,soft,treatment,ridge_vs_random,0.011826318496035352,0.014807778742359303,0.04372575275902933,0.27046574958262387,0.9369208399686108,0.47747927053540423,1.6540367122564905,-0.04982736275712222,-0.23486381683085178,0.631768953068592,19.060853297848322,1.4907301231619752,17.888761477943703,0.0029814602463239504,0.8258644882317343,0.002981460246323951
