sasdate,PC1,PC2,PC3,PC4,PC5,PC6,regime,regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3,regime_prob_4,regime_prob_5
1959-03-01,0.7971799365694268,-0.03461262624759323,0.1540362686427321,-0.08947787918748182,-0.05405591961391655,0.0921469264883095,4,0.35837830358378303,0.06383462893114007,0.0890209341143055,0.06543740338478107,0.3932321618437777,0.03009656814221259
1959-04-01,0.8408249053594876,-0.06002590279367007,0.12039230781355846,-0.14561097988469512,0.07309928211133793,0.24566310632810526,4,0.5161201051612011,0.053078365665996906,0.07783685469825369,0.051152274468742785,0.2756982017727961,0.02611419823300933
1959-05-01,0.5852496134763908,-0.11047080149319861,0.13035947076937898,-0.16268701496468685,0.011467130264689514,0.1370041983171658,4,0.0,0.060505033281566624,0.09042599166680783,0.0551600531657099,0.7702344553053498,0.023674466580565785
1959-06-01,0.22720948098427945,-0.1841603335447771,0.0375782432023056,0.07820351162531727,-0.012072662862884432,0.17899748464871942,4,0.0,0.06329139449708948,0.3842438682752838,0.10331813666352753,0.41700418084195723,0.03214241972214195
1959-07-01,-0.2771769791269594,-0.05951726152133453,0.053032988509676034,0.24461186858771694,-0.0008280626066050575,0.11312969687900767,3,0.0,0.10090083273721777,0.26744504028767946,0.3457897073623296,0.08340959708949981,0.20245482252327324
1959-08-01,-1.065650647608854,0.5816505073142176,-0.252332081761888,0.5409062123748437,0.24037110602929893,0.20307970653402463,0,0.9699737096997372,0.00418996599948774,0.004943358149336969,0.0052165376026605485,0.003064826932725207,0.012611601616052364
1959-09-01,-0.020730053568426214,-0.12647992369730673,-0.13285617398540084,0.06718045065730979,-0.004300845266894374,0.44734982100305154,2,0.07887090078870908,0.08725396945829098,0.5655413175866237,0.08797811659762324,0.11306688698196077,0.06728880858679218
1959-10-01,-0.4094341021393461,0.01652747169971714,0.1140681785279428,0.1571055477157797,-0.004330752919475674,-0.11126856915410059,5,0.0,0.11035958662888298,0.12432013639496645,0.341768151448782,0.05771547281591654,0.365836652711452
1959-11-01,-0.025290224064340318,-0.11882993140217997,0.22704178081977652,0.03930296241247983,0.005331623826228514,0.1267177640116165,3,0.0,0.12949030775530715,0.29446130846642143,0.3243490220673143,0.1801839859618724,0.07151537574908466
1959-12-01,1.941778707978997,1.1104033674968603,0.05002378857273293,-0.41865618259503573,0.5051420521286378,0.2290876288596073,0,1.0,0.0,0.0,0.0,0.0,0.0
1960-01-01,0.7438357559436467,0.11994880559164191,0.15267521722791397,-0.5212169084961749,0.21205291344596566,-0.17983641381448415,4,0.7651861076518612,0.05071510217049834,0.04119845230083259,0.03591522636466069,0.08605835736366366,0.02092675414848346
1960-02-01,0.03378485389523341,-0.14379387383088438,-0.024576294072298957,0.1733664212777886,-0.07342007316577598,0.12091618109093441,2,0.0,0.06081806158441031,0.6376636975309644,0.15097733509025368,0.10534173228751434,0.04519917350685734
1960-03-01,-0.9655084734714633,0.4595739220262249,-0.11590813376344994,0.34072702044461545,0.0832460069841234,-0.17341495213983027,5,0.8011623080116231,0.02355937615518335,0.02350432912825482,0.030249748004989932,0.014225413836430702,0.10729882486351805
1960-04-01,0.4117469564785286,-0.005782176258892284,-0.11594978734884834,0.34446841102198494,-0.32207085031363475,0.03040973625291653,4,0.7015359070153593,0.035462846834393894,0.08390979058207852,0.05778256382276204,0.0950752594882299,0.026233632257176388
1960-05-01,-0.5874473753020699,0.1420677026633034,0.0705905740880555,-0.05835661318495803,-0.061611920339967534,-0.0930119128460946,5,0.24491490244914904,0.11101649083062022,0.0708297079918275,0.09931804089541704,0.03576278294211635,0.43815807489086983
1960-06-01,-0.8235205498440189,0.2912338469350587,-0.23077501206982665,0.15942981613607024,0.0360098249398709,-0.3014708098556615,5,0.6710945067109451,0.0305150187622872,0.026999222499695594,0.03490509640919821,0.015098872228336281,0.22138728338953767
1960-07-01,-0.5135405461268234,0.13208876257575664,-0.12845205718573605,0.1086419072653874,0.02321554679751763,-0.09622404438963918,5,0.0816383008163831,0.00883595419776125,0.009185641122576398,0.011517426258182186,0.003780536519289713,0.8850421410858074
1960-08-01,-0.31987999625085933,-0.03006371234417066,-0.14327644988428798,0.13643991142713557,0.04142722765780076,-0.0997891358106601,5,0.0,0.10853311851754384,0.17591596136555326,0.21959215585416497,0.05493837218863944,0.4410203920740985
1960-09-01,-0.4263433868429481,0.08622272357001869,-0.10502355144552454,-0.093289868758169,-0.0797174386366723,-0.06920080524932108,5,0.02905770029057712,0.1876518450393747,0.11127832970601152,0.10825711675562463,0.043555883506199634,0.5201991247022124
1960-10-01,-0.543933626402552,0.16786749948527777,-0.34426035828096285,-0.09118369238650598,0.039894072958209965,0.10339172718918323,5,0.5050505050505052,0.06726885051952457,0.06358829875720859,0.042821847340824025,0.024699626990008515,0.29657087134192917
1960-11-01,-0.8475648515827233,0.28404854516365563,-0.2519412512783227,0.07501415988984418,0.004286885127364075,-0.09490067703750717,5,0.6157465061574651,0.03332384511817552,0.029531060675966732,0.03209145766616427,0.01528238374316123,0.2740247466390672
1960-12-01,-1.1535282588233662,0.6297279549927798,-0.3703805100273513,-0.058107031471905254,0.03195844039759618,0.12211255353061742,5,0.9118583091185831,0.015232214699374807,0.013321593192134475,0.012692044418009767,0.008170036161043271,0.03872580241085457
1961-01-01,-0.3535134546386221,0.07688700902362072,-0.117218799740692,-0.4398241567025407,-0.12910846741268228,-0.12225247897736352,1,0.236612702366127,0.4768667570503422,0.07433737530925195,0.06123194901814179,0.040954375273367274,0.10999684098276981
1961-02-01,-0.4276207134533324,0.045961906069642885,-0.3353278083099457,-0.12748991996397213,0.025490967223280012,-0.05199198633944962,5,0.178497301784973,0.15207413824431534,0.11934352688871395,0.08177713377099173,0.043293291587110753,0.42501460772389515
1961-03-01,0.17911808911933685,0.023791989787159833,0.010728396997998777,-0.36846330121982496,-0.05231845522795596,-0.13906839101934493,1,0.0,0.5156260601018681,0.14692962186875405,0.10782960075637651,0.1689804532850145,0.060634263987986894
1961-04-01,0.09312824803307823,0.020402393757275542,0.021408521035932732,-0.7145776779916029,0.08545519545637192,-0.14710645901631494,1,0.3168673031686731,0.349897647783486,0.09558437046419092,0.07599134106349295,0.09970260626698124,0.06195673125317578
1961-05-01,0.5283135540573063,0.06845421075520647,-0.10999708083158462,-0.35957587235009997,0.14691025990920933,0.009944313831676458,4,0.36944790369447905,0.12776548600352028,0.129346996768898,0.07421485866820043,0.25470674166698615,0.04451801319791609
1961-06-01,0.560362345457562,0.0022451805739021648,0.09224012409269135,-0.34960662352952643,-0.14204393025396977,0.09486992018082656,4,0.23938010239380103,0.1372103326536511,0.12764971758109941,0.07878208989285292,0.37534531957399614,0.04163243790459941
1961-07-01,0.17687490391078053,-0.05031905528344723,-0.08109914043646621,-0.38872170412299956,-0.010249865164250952,0.19422852259927226,1,0.0,0.3568102438243475,0.26591556287476564,0.09214181355888529,0.22089789414880126,0.06423448559320036
1961-08-01,0.522186700694123,-0.1236256415600414,0.14987477761963958,-0.312458087597677,-0.04493147331320344,0.05984173413668991,4,0.0,0.1361716632630146,0.13750526348322903,0.09061916754658557,0.5945403683562754,0.04116353735089551
1961-09-01,-0.21649880973187505,-0.04484650559949842,0.03105866446635605,-0.09210139222422477,-0.039631490434579926,0.21797316838814768,2,0.0,0.24157301455030206,0.370530483874827,0.1540892869815223,0.09840536403799657,0.1354018505553521
