strategy,family,mode,l_value,forecast_mode,control_group,comparison,mean_return,gross_mean_return,volatility,sharpe_monthly,sharpe_annualized,sortino_monthly,sortino_annualized,avg_drawdown,max_drawdown,positive_return_pct,cumulative_return,avg_monthly_turnover,annualized_turnover,mean_transaction_cost,total_transaction_cost,cost_drag_mean_return
naive_lns_l2,naive,lns,2,hard,treatment,naive_vs_random,0.0070883019064029995,0.0070883019064029995,0.04008986776884631,0.1768103089606919,0.6124888768437381,0.30096232196852274,1.0425640656267685,-0.08794778797713287,-0.2880259328019533,0.5740072202166066,4.694061153713747,1.284104164029222,15.409249968350663,0.0,0.0,0.0
naive_lns_l3,naive,lns,3,hard,treatment,naive_vs_random,0.00659593414837199,0.00659593414837199,0.03901549489146294,0.1690593485157934,0.5856387622476965,0.28028310907326826,0.97092917083654,-0.09091253497566011,-0.3004324759450975,0.5740072202166066,4.025151020190992,1.1544923985840665,13.853908783008798,0.0,0.0,0.0
naive_lns_l4,naive,lns,4,hard,treatment,naive_vs_random,0.006129039945717637,0.006129039945717637,0.03853386018871515,0.15905595535202985,0.5509859918322452,0.2554643896499666,0.8849546047966299,-0.1026988424548981,-0.3295138823852114,0.5776173285198556,3.437137072859519,0.9994636150128399,11.993563380154079,0.0,0.0,0.0
naive_lo_l2,naive,lo,2,hard,treatment,naive_vs_random,0.009873658920530156,0.009873658920530156,0.049229970498633806,0.2005619507897971,0.694766977666115,0.31111847570554346,1.0777460141907693,-0.1312808457306088,-0.6081851419711138,0.6389891696750902,9.8999380981197,1.2283185612213035,14.739822734655641,0.0,0.0,0.0
naive_lo_l3,naive,lo,3,hard,treatment,naive_vs_random,0.01010184113974154,0.01010184113974154,0.046159916081389474,0.21884444334625536,0.7580993896596859,0.3513632968173652,1.217158164005161,-0.11152340870853975,-0.5454265663314636,0.6173285198555957,11.109176036917376,1.1408872957362872,13.690647548835447,0.0,0.0,0.0
naive_lo_l4,naive,lo,4,hard,treatment,naive_vs_random,0.010116470631846102,0.010116470631846102,0.04535762619158664,0.22303792066002343,0.7726260211953535,0.358784847681629,1.2428671703408842,-0.09892614763448888,-0.548845733982886,0.631768953068592,11.280493179720809,1.032214806351703,12.386577676220435,0.0,0.0,0.0
naive_los_l2,naive,los,2,hard,treatment,naive_vs_random,0.00817998158970792,0.00817998158970792,0.04544931085757698,0.17998032171139539,0.6234701231334574,0.2968644890106675,1.0283687558588974,-0.09669536877133338,-0.27992244165420266,0.5812274368231047,6.215875929662937,1.342393990309775,16.1087278837173,0.0,0.0,0.0
naive_los_l3,naive,los,3,hard,treatment,naive_vs_random,0.007921399238833246,0.007921399238833246,0.04305542779559339,0.1839814314803761,0.6373303739465269,0.30721735050874865,1.064232120095698,-0.0931570700703039,-0.30987271566832886,0.555956678700361,5.9193722222341405,1.261359143942396,15.13630972730875,0.0,0.0,0.0
naive_los_l4,naive,los,4,hard,treatment,naive_vs_random,0.007225905879495024,0.007225905879495024,0.04197030451752792,0.1721671063043465,0.5964043510224802,0.2824625141039603,0.9784788513233995,-0.10362056164054849,-0.3254275756188598,0.5631768953068592,4.782677788036683,1.1581368282680797,13.897641939216957,0.0,0.0,0.0
naive_mx_l2,naive,mx,2,hard,treatment,naive_vs_random,0.012318820568638445,0.012318820568638445,0.0464724700711597,0.26507780950260634,0.9182564680351566,0.4797421211164134,1.66187545660898,-0.06475321894623828,-0.29451946937474793,0.6353790613718412,21.277946553531397,1.2316153999068968,14.779384798882763,0.0,0.0,0.0
