sasdate,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58
1959-03-01,7.137595873959974,-1.3218285661799578,-0.7494979319699614,1.3082213845760402,1.4445843643180987,-0.10429396168516432,1.8204329021353027,-0.9671831455837903,-1.115484295383824,1.0857277678923976,0.2565683100223384,-0.36897462247940965,-0.5355307583722764,-0.3752249135240638,-0.18951322141093144,-1.6369507344167857,-1.2498840012075667,0.39183814970141767,1.1844556947733258,0.7416470231678323,-0.6510841906609807,-0.4264432240487591,0.32516051676692836,0.8067685906874067,-1.8053780793185057,-0.7716111279421118,-0.35856647803569885,-1.00523544285129,-1.7442533437927734,0.013505493227766167,-0.619693806724767,-1.2825402344850982,-0.5711295775002636,0.9891017077298416,0.5763582156595299,0.0007623283766585666,0.28152063445328507,-0.2869232127487648,1.2046890474286742,-0.43154287946397196,0.14849614970134173,0.792066516972036,0.3815545079357532,-1.4435719550340103,0.5972041712038806,0.4604756720333914,0.4471884147208139,0.0013873420099274432,1.83105731697007,0.8524381459930818,-0.2815312216513703,0.551295925000266,-0.6794912441033232,-0.3857027647326975,-0.6683531818169538,-0.4948750604924545,-0.078269670234231,0.02766115041020499
1959-04-01,7.889474089896398,-0.19461641318020578,-1.189920108182377,2.337295031500115,-1.4009007405266456,1.641590645441948,-0.7216120258036894,-1.206261191214939,0.876805879580237,-1.0724420200101363,1.7900800597027922,0.37812340494336555,0.22035411742446712,-1.863520153773623,1.3195486498895357,-2.3218153714102656,-0.10983971392447607,-0.4204766692536411,-1.1353287058787411,-0.13574220883499316,-0.09387883253010001,-1.4516383958701933,-2.178063115604616,0.037787250248158884,3.2350378727811324,1.3345065676964214,-1.6523906292521144,-1.15372618735442,1.745533126386939,-2.4323446402731195,0.369063936977486,-1.8040054213091192,-1.250052645533865,0.5717474084705623,-0.7819978113889937,1.5187626170269135,0.2893469269022683,0.15626250960841137,0.07665351798762784,0.34933587932537663,-0.5844449332354568,0.6492371235234171,-0.12067424419501023,1.781219983669666,-0.7632783095933471,-0.053562368222680866,0.6901157877874406,-0.10782758124198973,-0.9449390752424358,0.42257721394981645,0.33419299596242513,0.2651774200063373,1.3738416671637879,-0.32679901749604584,-0.5086209263981485,0.38739414802308336,-0.25007862300683986,0.5668630396944624
1959-05-01,5.105430231721683,-0.6732489414322056,-0.9440047376444776,1.016363261755383,-0.11966838684755395,0.6083145886324284,1.316222752379594,-1.0730319631594187,0.8977351479036618,-1.2949152819537115,-1.275153193952229,0.7490914719512033,-0.878559880313593,-0.1408464390966842,-0.2336347006137023,0.004033921107301382,-3.1705901783237107,1.1223498572022685,-0.32825026877710045,0.7710934449558668,0.15802148951427808,-0.11711379594705064,1.003072255054491,-0.9043614737276244,-0.7641750032057604,-0.5202014846696887,0.16477048113038478,0.6467188740734487,-1.304226961225556,0.7288132332529995,0.11609759839488315,1.1843712516309284,1.6926769770667518,-1.0984056028384759,0.6312713549146923,1.4459886941621907,1.1323809948213468,0.6050860230248261,0.3346145748656211,-0.8070584880751209,0.25074419836124784,-0.04651128382564569,-1.4045904835739906,-0.9471015699944089,0.15004656529193142,-0.9237344249441863,-0.2720355329167888,-0.31797205239363346,0.1957057939748957,0.09813773335126161,0.0990628363124647,0.15533186611320393,-0.4661656534862032,-0.5543460033888162,-0.06397885946613217,0.5721495085529851,0.5741405241246577,-0.6920359562718744
1959-06-01,1.4887277257317166,0.27339616853833815,1.0226752323827621,1.3254572382852934,-0.31749973290447564,-1.0373581597971058,0.359812396872762,0.0320409403670748,-0.31700574796172526,0.7369452905285467,0.5841599349431618,0.5146166292358518,-0.6332064784787212,0.1267800353748297,0.3734918385793447,0.8197943083053072,-1.0731209383320122,-0.4809209108254111,-1.1600069342092991,-0.31233442887350515,-0.0050384103769271354,-0.057049714834760734,0.09906301323301837,0.8273004786717484,-1.1904290485811129,1.4675436631573353,-0.3272489098681015,-1.6050076011046268,-0.4599219605250442,0.26945644859019013,-1.344179933376151,-0.854866161276419,0.06885379437087968,0.3770771331239588,-0.19253117945524928,-0.895905322364663,-0.10214354397497985,0.7431100799989926,0.8617090473661857,-0.2608866659121665,0.5744102680208596,0.7114009163859668,0.3354761163617638,0.5929846868278165,0.11613046474919084,-0.8006887403841257,0.19842576012812405,0.9383318260441303,0.21471196322058062,-0.31400594084716954,0.6594109766969917,-0.5599950523225437,-0.4032698207965937,-0.4158346680178052,0.5629633580712565,0.3699351281806528,0.795907756988671,-0.42609956983339575
1959-07-01,-3.08844876553044,-0.8529162357417233,3.5293357210952414,0.933552849313465,2.0979289499067377,-1.49373333698874,1.4548336507174922,-1.4896465689297238,2.6001059851086397,-0.9178922220864802,1.3070609356429557,-0.4028715920005222,-0.7736349164651564,0.644759040946202,2.34255250463699,-0.7138285115635877,1.3159352202438814,-1.503150305496011,-0.03239979119540443,-1.2491087086165307,1.992016339919311,0.31290466898823394,0.02631227436271824,0.19695844870649193,-0.2156595821422843,2.0441024574346995,-1.9886534198731203,2.737513778183482,1.4242415045670862,-0.5187803541392945,1.718705468086991,1.333387585448809,0.7490520275928823,0.6485753635741409,-0.8119547109506232,-1.1373667051441185,-1.9800076979697252,-0.34641900365658207,-0.6318913818050693,1.7398689821182483,-0.9476033756507979,2.428575023125983,2.153562467961874,2.428355244785101,0.04330287072402183,0.4740201017864793,1.1773085370973178,-0.8184849073763664,-1.561090005865691,-2.539227474715087,0.3579492251587082,-2.3191519452494203,0.44578715549192044,0.6676251062355004,2.617169139472548,1.6683176346706365,1.796106518818167,0.08032985767137403
1959-08-01,-10.047902360622185,0.23576013844228927,6.652880230016762,-0.6466958428099842,2.8516594987983717,-2.8894276477953342,1.799398884373388,-0.6733465733509034,5.840905196280723,-0.4850416554686325,2.9987251917060704,-2.661039089789113,1.2386112426822884,1.625625402475935,2.6549136608309563,4.049790212169726,0.14114706244748787,0.06461153550523324,-2.0442137377321075,-3.3569109313440664,2.9502778607646047,2.3883980674704905,-2.609092907314616,2.9484511175198986,0.3971381521990821,-2.055774201736294,-0.2685786128854269,-1.261052193658054,-2.946820715182053,2.7270836618799126,0.35138272463415593,2.5026419935455357,1.451845913518287,-4.042179412246033,-0.09915521747267966,-3.196493314720592,1.183699112710988,-2.4905479760648945,-0.7610514272660787,-0.6791817830084109,0.436774474436128,3.1790626106703908,0.48282471457037074,1.8937237011994297,-0.26011808876440345,2.3554014310424987,-0.001098252487345592,-0.7631511447612408,-2.4733885515138163,-2.235647152359444,2.0282033250539224,-0.2688557368344333,-0.9942362996034529,-2.6946362146410276,0.03615253741225948,-0.6084178473814627,-1.0900307878539037,-0.5348269085760432
1959-09-01,-1.3648048941489224,2.173917868171352,1.689332948518318,-0.8707796173669525,-1.9706524705035067,-0.5254779813061102,0.47612977468970086,-0.5157333690828677,-0.2421751170917609,1.5042920217989297,-0.08796397094924248,0.5463544866839994,-0.018062244521642987,1.682060801621798,-0.2333977233774037,-0.7002610694146851,0.8698340513668786,2.0267685054258644,2.076090347588088,0.0309935999218664,-0.017413131479297805,2.018462009093264,3.6474104880936546,-1.1360559449811714,0.3769127469780433,-0.06986574477759447,-1.2413180582615648,2.0624202766935253,-0.20043786451703804,-0.5517495013351607,-0.7177118106528853,-0.8528972837480584,-1.1024819308475358,1.8621580120130818,2.044142896929654,-1.1202690404559608,-0.7361334586191782,-1.7676261360856316,0.024425068411147305,-0.19726818237616994,-0.19031324825483348,-0.7877271619272432,0.37741093567471706,0.48975120042876347,0.011553159560605392,0.35807848180373947,-0.9636686881750098,-1.1472108108125139,0.5048261861993342,-0.24963261032924455,-0.3905996014236414,-0.22395293758304952,1.7696628729758621,0.143163406704755,-0.9463661664805135,-0.1574518487840854,1.3845720889893203,-0.14149585636350093
1959-10-01,-4.109257315165936,-1.8500601863847483,2.2863033066183682,-0.5588251763324954,0.13048786166324958,-2.1383470961269646,0.49036849793561377,-0.2118084560571223,-0.13260847870579878,-0.057448287632454464,1.8577584390463637,0.921057983088369,-1.018967414021544,-1.2322958642137083,1.2108693598484912,-0.18107268752127104,-0.0930696765437362,-2.1030045785317566,0.4824737882012204,-0.9065423339914005,-0.2501855425255214,-0.21839415656221003,-1.0149080922093692,0.8360487651805756,0.12115884435632397,1.390230392001137,-0.6217260518109576,-0.3182450370743619,1.7360000670861915,1.5677050168330788,-0.4214601118829939,0.1768031202189893,0.7481523481899084,-0.7231847824809521,-0.4252019253014462,0.31516573359912775,0.5988438850430914,1.1759931356505966,-0.8089029356122854,0.6472258035073073,-0.26385558885756505,0.4164545646382162,0.2216163265051767,-1.1366238928708405,1.4870863283600855,-0.6085302509160428,-0.021535667737503036,1.1502577693452152,0.2033983617783546,0.5974449252153775,-0.34726628995062614,1.3751184542045205,0.30205272044955406,-0.3522275561362038,1.1287928237464773,-1.1613617672874454,-1.3478872749173876,-0.23844354342747925
1959-11-01,-0.3499866583181927,-1.464590314080689,0.9828597024009609,1.3886856295266934,-1.4944811670004114,0.17380187188045867,1.3138049308056512,-2.4589578195681474,-3.0244968578121982,-1.9529287694816144,-4.041627653418235,-1.6912440802662445,-0.07623538807415266,0.2691472881691877,-4.38299757193641,-0.05610148258216311,-1.1019983201250727,3.8715349756217576,-1.0917026343181293,0.07677050443606181,-0.7068366018161542,-0.9684602689070156,0.30456402344983774,-2.67567049213099,-2.3264670742963487,0.7071580843734236,0.8361532932205573,-0.6786876997058258,-1.8946656210647421,-3.310105730890186,-1.2759731413662447,-1.2343652909372174,-1.3910854487995676,2.8582668291382114,0.7058260849181386,2.147676665409496,-0.7706026421352862,0.47019213061128257,1.4423027526940821,-0.8860800145590914,-1.58306075831574,-2.2148170074230213,-0.6155661535776987,-1.0500781447463718,0.138212490773984,-1.6530504437982056,0.06848514644761201,-0.8871078091032446,0.04673798931753077,0.8331328211316652,0.33147429955831076,1.686319025083787,-1.2924691722637467,-1.456407595737062,-1.0593581662126685,-0.5201828199069038,-0.493208074105011,-2.4783111365635895
1959-12-01,16.18639457035162,0.10064606800182492,-6.432782719295995,0.11682261674958612,-3.706358615910213,3.028139994957369,1.0775813838827237,-1.9621677100600208,-1.7781822212178273,3.4975761108852232,1.2576169403646889,1.3897830539584406,-1.7935242797443687,0.8800808986698614,-1.596793811692972,-6.449243965898211,-1.30131688240241,-0.8747158667310917,1.1450274455731206,2.8016275746647983,1.0112209580297973,0.4592976839353934,-1.0972781421805142,-2.8507420997079698,1.8827499892155237,-2.195701379002537,-1.4125082734019314,0.130970662838768,3.086108998469353,-0.3807658817707373,0.001289921362128209,-1.2333851639852205,0.003011298078677748,1.368295961099708,-0.5037083175572343,0.5341563188901688,-0.44735898655298323,-0.4863413714129224,-1.0431131965617941,0.6356010119213612,-0.19232827709479158,-0.944708464710694,1.0517565723102265,-0.12961114714258906,-1.2991685744708925,-1.0142264482954302,-1.0307222543989327,-0.5236802800061098,0.2316997663951686,-0.10832859530692664,0.1362126356464735,-0.027095476707423273,0.7933870867452157,0.8910602544636476,1.9095624908816968,1.5483167663616786,-1.5077970146598185,0.6989464247713757
