strategy,family,mode,l_value,forecast_mode,control_group,comparison,mean_return,gross_mean_return,volatility,sharpe_monthly,sharpe_annualized,sortino_monthly,sortino_annualized,avg_drawdown,max_drawdown,positive_return_pct,cumulative_return,avg_monthly_turnover,annualized_turnover,mean_transaction_cost,total_transaction_cost,cost_drag_mean_return
ridge_lns_l1,ridge,lns,1,soft,treatment,ridge_vs_random,0.007979092580097673,0.008279573705790216,0.05141000670884029,0.15520504841182242,0.5376460588809274,0.23906984070445805,0.8281622213150388,-0.1480694329629662,-0.5217316851453124,0.5892857142857143,5.415905067540625,0.6009622513850795,7.211547016620955,0.0003004811256925398,0.08413471519391114,0.0003004811256925432
ridge_lns_l2,ridge,lns,2,soft,treatment,ridge_vs_random,0.007507389723478327,0.007773273972712388,0.04598648166944634,0.16325210042033453,0.5655218647407118,0.2450699207941654,0.8489471084447499,-0.15369997757095483,-0.48533456298940836,0.625,5.0445618520136914,0.5317684984681231,6.381221981617477,0.00026588424923406153,0.07444758978553723,0.00026588424923406056
ridge_lns_l3,ridge,lns,3,soft,treatment,ridge_vs_random,0.006949898766717254,0.007183422398872306,0.04346091845661754,0.1599114563962703,0.5539495343813505,0.23811633454416248,0.8248591790851151,-0.13991790587750255,-0.45277800827316916,0.6357142857142857,4.341751632243294,0.46704726431010507,5.604567171721261,0.00023352363215505258,0.06538661700341472,0.00023352363215505163
ridge_lns_l4,ridge,lns,4,soft,treatment,ridge_vs_random,0.006919197494081904,0.007116214176046968,0.041461375924554615,0.1668829685409489,0.5780995608616841,0.25172277395773324,0.8719932678339396,-0.12726660177901278,-0.3880055694873179,0.6285714285714286,4.4260028487399845,0.3940333639301261,4.728400367161513,0.00019701668196506306,0.05516467095021766,0.0001970166819650638
ridge_lns_l5,ridge,lns,5,soft,treatment,ridge_vs_random,0.007022445577989982,0.007136132989326308,0.04032539825293862,0.17414448169717053,0.6032541803144955,0.2643342660095158,0.9156807578198165,-0.11973906387346814,-0.3563891473338823,0.6321428571428571,4.658192338011209,0.22737482267265283,2.728497872071834,0.00011368741133632642,0.0318324751741714,0.00011368741133632645
ridge_lns_l6,ridge,lns,6,soft,treatment,ridge_vs_random,0.007022445577989981,0.007136132989326308,0.04032539825293862,0.1741444816971705,0.6032541803144954,0.26433426600951576,0.9156807578198164,-0.11973906387346808,-0.35638914733388216,0.6321428571428571,4.65819233801121,0.22737482267265283,2.728497872071834,0.00011368741133632642,0.0318324751741714,0.00011368741133632732
ridge_lns_l7,ridge,lns,7,soft,treatment,ridge_vs_random,0.007022445577989982,0.007136132989326308,0.04032539825293862,0.17414448169717053,0.6032541803144955,0.2643342660095158,0.9156807578198165,-0.11973906387346812,-0.35638914733388216,0.6321428571428571,4.658192338011204,0.22737482267265283,2.728497872071834,0.00011368741133632642,0.0318324751741714,0.00011368741133632645
ridge_lns_l8,ridge,lns,8,soft,treatment,ridge_vs_random,0.007022445577989981,0.007136132989326307,0.04032539825293862,0.1741444816971705,0.6032541803144954,0.26433426600951576,0.9156807578198164,-0.11973906387346814,-0.3563891473338823,0.6321428571428571,4.658192338011208,0.2273748226726528,2.7284978720718334,0.00011368741133632642,0.0318324751741714,0.00011368741133632645
ridge_lns_l9,ridge,lns,9,soft,treatment,ridge_vs_random,0.007022445577989981,0.007136132989326308,0.04032539825293862,0.1741444816971705,0.6032541803144954,0.26433426600951576,0.9156807578198164,-0.11973906387346814,-0.3563891473338823,0.6321428571428571,4.658192338011208,0.2273748226726528,2.7284978720718334,0.00011368741133632642,0.0318324751741714,0.00011368741133632732
ridge_lns_l10,ridge,lns,10,soft,treatment,ridge_vs_random,0.007022445577989981,0.007136132989326308,0.04032539825293862,0.1741444816971705,0.6032541803144954,0.26433426600951576,0.9156807578198164,-0.11973906387346814,-0.3563891473338823,0.6321428571428571,4.658192338011208,0.2273748226726528,2.7284978720718334,0.00011368741133632642,0.0318324751741714,0.00011368741133632732
ridge_lo_l1,ridge,lo,1,soft,treatment,ridge_vs_random,0.013130133613608387,0.013368007245809535,0.05255791051497476,0.24982221486653963,0.865409538016471,0.4289308344749096,1.485859996486919,-0.0832171711072849,-0.3146651450043688,0.5857142857142857,25.45270173239131,0.47574726440230136,5.708967172827617,0.00023787363220115071,0.0666046170163222,0.00023787363220114863
ridge_lo_l2,ridge,lo,2,soft,treatment,ridge_vs_random,0.012417612215408224,0.012626433234405751,0.04848876714081603,0.2560925539588641,0.8871306297936536,0.4386026410848533,1.519364117385725,-0.07101226870621395,-0.27182165084879417,0.625,21.973561321676158,0.41764203799504973,5.011704455940597,0.00020882101899752484,0.058469885319306955,0.00020882101899752717
ridge_lo_l3,ridge,lo,3,soft,treatment,ridge_vs_random,0.01187618120794439,0.01205573031343259,0.045681729775536334,0.25997660916737814,0.9005853917147513,0.4419281876936036,1.5308841487643128,-0.06828411273147234,-0.25739275692050034,0.6142857142857143,19.492092082070656,0.359098210976398,4.309178531716776,0.000179549105488199,0.05027374953669572,0.0001795491054881991
ridge_lo_l4,ridge,lo,4,soft,treatment,ridge_vs_random,0.011467344769253296,0.011635102104149909,0.04359698762899751,0.2630306677800386,0.9111649610875937,0.4448328260745462,1.5409461112711274,-0.06363667812632673,-0.23691563627924928,0.6535714285714286,17.766279033351573,0.33551466979322014,4.026176037518642,0.00016775733489661008,0.04697205377105082,0.0001677573348966132
ridge_lo_l5,ridge,lo,5,soft,treatment,ridge_vs_random,0.011312570642379855,0.01146648373244957,0.042056268584630234,0.26898655118714254,0.9317967464177147,0.4573693045606126,1.5843737466428496,-0.05961605185438956,-0.22852923278908888,0.6535714285714286,17.309002836061158,0.3078261801394306,3.6939141616731668,0.00015391309006971526,0.043095665219520275,0.00015391309006971415
ridge_lo_l6,ridge,lo,6,soft,treatment,ridge_vs_random,0.011296541083412508,0.011446152543516169,0.040818946075102634,0.27674749521038694,0.9586814451436293,0.47510801767920424,1.6458224514074282,-0.057589029278134925,-0.21481245010119,0.6607142857142857,17.489965512057076,0.2992229202073165,3.5906750424877982,0.00014961146010365823,0.04189120882902431,0.00014961146010366091
ridge_lo_l7,ridge,lo,7,soft,treatment,ridge_vs_random,0.011197885273630453,0.011338390233384956,0.03994197051703497,0.2803538515671037,0.9711742300236941,0.48540568456200545,1.6814946158882904,-0.05656207439429053,-0.21139477810130558,0.6571428571428571,17.16834138601435,0.2810099195090056,3.372119034108067,0.00014050495975450282,0.03934138873126079,0.00014050495975450293
ridge_lo_l8,ridge,lo,8,soft,treatment,ridge_vs_random,0.011070897061219633,0.011198729991757908,0.03933904387160901,0.28142262677638435,0.9748765759523825,0.48564365208932114,1.6823189595840151,-0.056382019542237004,-0.21020743893294347,0.6607142857142857,16.65427019417133,0.255665861076548,3.067990332918576,0.00012783293053827402,0.03579322055071672,0.0001278329305382745
ridge_lo_l9,ridge,lo,9,soft,treatment,ridge_vs_random,0.011201266603276583,0.011319053004613269,0.0387039223878328,0.2894090808428729,1.002542464383329,0.502384353270256,1.74031044958343,-0.05532372857362716,-0.20953923066847802,0.6642857142857143,17.428975439587372,0.23557280267336886,2.826873632080426,0.0001177864013366844,0.03298019237427163,0.00011778640133668604
ridge_lo_l10,ridge,lo,10,soft,treatment,ridge_vs_random,0.011077148223015367,0.011188396484098853,0.038520090179402194,0.287568076072123,0.9961650367834979,0.4967645135175475,1.7208427536192572,-0.05469059433393394,-0.2095392306684779,0.6678571428571428,16.838375347221362,0.22249652216696963,2.6699582660036354,0.00011124826108348484,0.031149513103375756,0.00011124826108348598
ridge_los_l1,ridge,los,1,soft,treatment,ridge_vs_random,0.009811368358506496,0.010093992704076696,0.06291680664548116,0.15594193160169187,0.540198697129122,0.2461561723104812,0.8527099940768653,-0.15382543077016014,-0.47233700019237257,0.5642857142857143,7.891929676107772,0.5652486911404018,6.782984293684821,0.0002826243455702009,0.07913481675965625,0.0002826243455701996
ridge_los_l2,ridge,los,2,soft,treatment,ridge_vs_random,0.008742270206778877,0.008980907653877978,0.05449046779402128,0.16043668848330356,0.5557689917023646,0.2467557817306179,0.8547871020376127,-0.144964839883658,-0.4463539392988445,0.6214285714285714,6.5788037223359614,0.47727489419819885,5.727298730378386,0.00023863744709909937,0.06681848518774783,0.00023863744709910067
ridge_los_l3,ridge,los,3,soft,treatment,ridge_vs_random,0.007562992256839213,0.0077604457951057845,0.05120152096716417,0.14771030457648718,0.5116835046558988,0.22523751972821882,0.7802456558801446,-0.15349799000732278,-0.5072177056908114,0.5964285714285714,4.730824398261122,0.39490707653313933,4.738884918397672,0.00019745353826656968,0.05528699071463951,0.00019745353826657128
ridge_los_l4,ridge,los,4,soft,treatment,ridge_vs_random,0.007661241553234254,0.007841889738151761,0.048004320404944095,0.1595948341442451,0.5528527227267215,0.2454076960203331,0.850117196151271,-0.1369877985271165,-0.43248417452985966,0.6321428571428571,5.157155407435597,0.361296369835015,4.3355564380201805,0.00018064818491750754,0.05058149177690211,0.0001806481849175078
ridge_los_l5,ridge,los,5,soft,treatment,ridge_vs_random,0.007302766691385606,0.007469683772141436,0.04568241590138496,0.15985946774684934,0.5537694404169226,0.24286346822128155,0.841303732523298,-0.12966867587881764,-0.41404027351581896,0.6214285714285714,4.739133610827958,0.33383416151166456,4.006009938139975,0.0001669170807558323,0.04673678261163304,0.0001669170807558299
ridge_los_l6,ridge,los,6,soft,treatment,ridge_vs_random,0.007454835840431974,0.007613912044527985,0.04423107805289264,0.16854293787542987,0.5838498633143389,0.2591263596021995,0.8976400408227457,-0.12416171643279252,-0.39341489863969403,0.625,5.1004605245147765,0.3181524081920199,3.8178288983042385,0.00015907620409600997,0.04454133714688279,0.0001590762040960111
ridge_los_l7,ridge,los,7,soft,treatment,ridge_vs_random,0.007198979883067491,0.00734768104793566,0.04289853443820868,0.16781412179562794,0.5813251703551585,0.2581256447054593,0.8941734627326556,-0.12010262968723258,-0.3697266970700319,0.6178571428571429,4.773255363261083,0.2974023297363387,3.5688279568360644,0.00014870116486816935,0.04163632616308742,0.0001487011648681688
ridge_los_l8,ridge,los,8,soft,treatment,ridge_vs_random,0.007038974547772502,0.007170962739684567,0.04190940845957063,0.16795690529879215,0.5818197869190848,0.25634725994526386,0.8880129572125263,-0.12324151414556803,-0.3685320915621939,0.625,4.584895991305526,0.26397638382413047,3.1677166058895656,0.00013198819191206522,0.036956693735378264,0.00013198819191206565
ridge_los_l9,ridge,los,9,soft,treatment,ridge_vs_random,0.0071143848878548275,0.0072349093152035355,0.04081174586851409,0.1743219932510536,0.6038690983750075,0.2650818066562559,0.91827031458157,-0.12267559658090739,-0.36177440606223177,0.6285714285714286,4.773248774701712,0.24104885469741275,2.892586256368953,0.0001205244273487064,0.03374683965763779,0.00012052442734870796
ridge_los_l10,ridge,los,10,soft,treatment,ridge_vs_random,0.007022445577989982,0.007136132989326308,0.04032539825293862,0.17414448169717053,0.6032541803144955,0.2643342660095158,0.9156807578198165,-0.11973906387346808,-0.35638914733388216,0.6321428571428571,4.658192338011209,0.22737482267265283,2.728497872071834,0.00011368741133632642,0.0318324751741714,0.00011368741133632645
ridge_mx_l1,ridge,mx,1,soft,treatment,ridge_vs_random,0.011213321281236298,0.011473719651566015,0.05146895388425779,0.21786573137764872,0.754709031948481,0.35876870770000413,1.2428112598044692,-0.08518074334643913,-0.29257440310758254,0.5892857142857143,14.769448557697748,0.5207967406594349,6.249560887913219,0.0002603983703297175,0.07291154369232089,0.00026039837032971677
ridge_mx_l2,ridge,mx,2,soft,treatment,ridge_vs_random,0.010800851623829802,0.0110241029966661,0.04674225815756071,0.23107252515318905,0.8004587075971216,0.37988980042588705,1.3159768712296744,-0.06825164092301814,-0.27182165084879417,0.6392857142857142,13.992954657539046,0.44650274567259407,5.358032948071129,0.000223251372836297,0.06251038439416316,0.00022325137283629726
ridge_mx_l3,ridge,mx,3,soft,treatment,ridge_vs_random,0.01035468106392154,0.01054511100667422,0.04384985496307598,0.23613945981442258,0.8180110841408981,0.38497159169757844,1.3335807125817336,-0.06478788988458384,-0.25739275692050034,0.6285714285714286,12.72816191251647,0.38085988550536487,4.570318626064378,0.00019042994275268241,0.053320383970751076,0.00019042994275268038
