sasdate,PC1,PC2,PC3,PC4,PC5,PC6
1959-03-01,0.5065471781090876,0.15385368507459904,8.855825780113197,0.16910138373121503,-0.8542594577457129,-1.8863792727604853
1959-04-01,0.4712540938580425,0.12585672314666463,9.10564857689081,0.16321248405626815,-0.9268249640510674,-2.1140681381095336
1959-05-01,0.2736819624864572,0.02212799281661035,8.183699984524411,0.06914922130054593,-0.387802279710513,-0.6054229481692244
1959-06-01,0.17181968634122216,-0.008784850583872933,7.62840953562078,0.02102441171633575,0.11184019890223246,0.513155751219892
1959-07-01,-0.09162350028181725,0.16108181599430044,7.283731241314901,-0.2048701710049062,1.5087195438108292,3.5691441396045307
1959-08-01,-0.7979369465180475,1.0981174240265135,9.040066620237745,-0.7976363809663249,7.015008175844986,14.380508567780902
1959-09-01,0.05102044372397775,0.022034638065508247,7.827146918079078,-0.10628438365932667,0.587250665442093,1.7380888990628056
1959-10-01,-0.04635738499374931,0.07556460118106895,6.975249893278124,-0.2268916335444276,1.641208597976885,3.298929214293093
1959-11-01,0.10174692966096703,0.045200944218037456,7.791505931704565,-0.004453184562999871,-0.13957632026530387,-0.433333455029516
1959-12-01,2.885446746007606,1.3926748985210862,15.718584830037626,0.48452011969526504,-3.9099506807944095,-10.43639577193103
1960-01-01,0.295145008899774,-0.017227155863881898,0.03656189636154291,0.002835881734901936,-0.4472392286686729,-0.13783960749874863
1960-02-01,-0.026311982575639072,-0.13791022885858667,-0.053839004229085226,-0.008829495065057385,-0.07932004090466128,0.0020924914565427313
1960-03-01,-0.33696795069387747,0.3329015806985913,-0.023986522176645327,-0.23735347593229006,1.3920395303412674,-0.03413030777673109
1960-04-01,0.13115031740780508,-0.1039029853453519,-0.04179368428697923,0.16124008974034687,-0.2187267000851438,0.019751616549157046
1960-05-01,-0.09554687791959303,-0.08765909465915425,-0.07134859776767256,-0.09597173612494697,0.14786772208857535,0.1890511237995951
1960-06-01,-0.2045957927339929,0.11212656226264622,-0.09452643977454685,-0.15525807678816986,0.823491377897964,-0.02966680773413125
1960-07-01,-0.13160641175048712,-0.007634168320253633,-0.07759410856631102,-0.0873933963167951,0.3851203311628706,0.10904318707003606
1960-08-01,-0.07481779520447554,-0.107075487639325,-0.07958140103612031,-0.07836358404284395,0.1535449530445024,0.039616341519285975
1960-09-01,-0.09010388216275489,-0.078523756964369,-0.049406916973064735,-0.07819771956928825,0.18258069625205156,0.2840444176598452
1960-10-01,-0.08145237875150418,-0.10021588373812924,-0.06350633719963746,-0.10210584327691798,0.30835071494654526,0.23755293240505568
1960-11-01,-0.23401852864393646,0.16781467633823588,0.007291819365045475,-0.13133006070641662,0.4613630808542971,0.45942139839932095
1960-12-01,-0.5087689704120161,0.5772808371978505,0.020460494753610357,-0.187087797677225,0.7602000038634092,0.5836178270259906
1961-01-01,-0.041103027716252336,-0.1238779431027729,-0.03839172271446084,-0.06315416238939,0.12823645591038527,0.25324423538160773
1961-02-01,-0.10896818699335545,-0.04848938840652238,-0.07850135963390276,-0.08052829610941019,0.16190337998651352,0.2519962918139579
1961-03-01,0.08342031684241277,-0.12582499806114392,-0.0036219123728929072,0.017688566225141998,-0.2643402765796975,-0.004661354477606802
1961-04-01,0.06513535200213173,-0.14181372013765164,-0.011460475410925356,-0.02403897115654642,-0.22484437706178687,0.0248794219412458
1961-05-01,0.19955215270883664,-0.07257921604246247,0.06404113211144717,0.07184070940110585,-0.3833948150362153,-0.12694130082865426
1961-06-01,0.17554352627022773,-0.09635903376964843,0.07273393071472785,0.16644243396050715,-0.455504223525735,-0.1328885868769284
1961-07-01,0.045910508310273664,-0.14908815362363403,-0.0469451236229032,-0.020987841745212253,-0.22676330444316609,0.09712068939580062
1961-08-01,0.10388161333357857,-0.14917826039954407,0.06219328195768423,0.046181178385897304,-0.46844226385233606,-0.1341699583641682
1961-09-01,-0.1028543401593458,-0.053499502242440586,-0.05848426152290966,-0.057230696052424375,-0.1012381045867055,0.15504084472882537
1961-10-01,0.19068235862691696,-0.08639240155036929,0.039128570043900544,0.009273789926986147,-0.4275378758151198,-0.134750296097796
1961-11-01,0.23567543647660072,-0.05785052802809009,0.03202991139934832,0.059009615092599464,-0.4390438132338231,-0.1430996683499307
1961-12-01,0.026215661836262543,-0.1673140995444708,-0.041336147236865586,0.018820045266177466,-0.33387623788848536,0.009821727940765457
1962-01-01,-0.08995071772857093,-0.08162027439681467,-0.04850043514412096,-0.0628457176424348,-0.07051198194723084,0.20653255020288558
1962-02-01,0.2842846500346404,-0.020467594500643067,0.014902668998048658,0.11810342470435951,-0.42058636851184705,-0.11411829873422456
1962-03-01,-0.004450936450834214,-0.1655006795149459,-0.058537161225547515,-0.015992988643580435,-0.24232836944986474,-0.028762105110060245
1962-04-01,0.058535737525212954,-0.15578615065992754,-0.05503713511912848,0.09085439775768132,-0.32657119750917324,-0.03423242366841939
1962-05-01,-0.02126985029746931,-0.16181272452158674,-0.0707179278120758,-0.024285395386525202,-0.11865884054955111,0.11520245052478506
1962-06-01,-0.07608293184733568,-0.10645111792131232,-0.07112937966584261,-0.05196651693532666,-0.07838197785902629,0.09534473472920708
1962-07-01,0.026354587303001796,-0.17728297484138222,-0.05799275776424418,-0.0050328236369114885,-0.296817184952576,0.0368673642889034
1962-08-01,-0.011803475865147696,-0.15239282624687323,-0.07839265240463798,-0.0026561589679359654,-0.12653647481016905,-0.0050234584173096865
1962-09-01,0.04553833274524788,-0.15699519012942234,-0.09324934501932086,0.019085443802854606,-0.1912557436777615,0.022074867331776202
1962-10-01,-0.049495370639952393,-0.14359780092489705,-0.08910020732468348,-0.05270459232821779,-0.14482708809195913,0.011656274660542422
1962-11-01,-0.021849151143686477,-0.1429540486053652,-0.10358462073248366,-0.02553811347462332,-0.16323266221972763,0.06212309233074524
1962-12-01,-0.02971129937456155,-0.16965061894230682,-0.10485409884968815,-0.05579588921539139,-0.040514534548003425,0.07998057457012729
1963-01-01,0.04591812384199748,-0.15148600933050785,-0.09652384313304846,-0.0013883739332183477,-0.18387659800977169,0.027644019269938317
1963-02-01,0.015590070217150307,-0.17446620589130865,-0.061289673331444486,0.01005761445031394,-0.23090319234199083,-0.019473075408989907
1963-03-01,0.03295801720353488,-0.17682156607273655,-0.07381829599469839,-0.004723727398786105,-0.2716365808802234,-0.018201516080576356
1963-04-01,0.12217970045576929,-0.127710224863771,-0.03431330782075193,0.09133467471120275,-0.3802287099351586,-0.07987520713599466
1963-05-01,0.008495595052290887,-0.16729629282746306,-0.10098894478411255,0.015283536356218213,-0.19726668942599646,-0.027140665167506742
1963-06-01,-0.004928795127919699,-0.18965228551943974,-0.0999965337225019,-0.03573659275487685,-0.23267674691694512,0.0470332767914081
1963-07-01,-0.015373224809311843,-0.16121378444100137,-0.09792332309952909,0.008308277190661094,-0.22480211284469237,0.07555054540858931
1963-08-01,0.03681680711750375,-0.1591878425883246,-0.10036359230545652,-0.006830437825589155,-0.20335019719989142,0.027493169940857362
1963-09-01,0.014819378729386472,-0.18667990043485663,-0.08603005783410134,-0.003964658886676997,-0.2827552302650217,-0.04372747476480417
1963-10-01,0.07901232091552253,-0.15819031925518287,-0.08920941104183336,0.013632708746166488,-0.31759674239910646,-0.03841438130017333
1963-11-01,-0.06173034989339224,-0.12352217272816449,-0.10841317118518347,-0.04954886497706441,-0.11251925190326563,0.0563027237056344
